ShotSN,MoldClampedTime,MoldReleasedTime,MOID,ProdID,Sensor2_MaxPressure,Sensor2_SumStage1Pressure,Sensor2_MaxPressureTime,Sensor2_AvgStage1PressureSlope,Sensor2_AvgStage2PressureSlope,Sensor2_MoldReleasePressure,Sensor3_MaxPressure,Sensor3_SumStage1Pressure,Sensor3_MaxPressureTime,Sensor3_AvgStage1PressureSlope,Sensor3_AvgStage2PressureSlope,Sensor3_MoldReleasePressure,Sensor4_MaxPressure,Sensor4_SumStage1Pressure,Sensor4_MaxPressureTime,Sensor4_AvgStage1PressureSlope,Sensor4_AvgStage2PressureSlope,Sensor4_MoldReleasePressure,Sensor5_StartTemperature,Sensor5_MaxTemperature,Sensor5_AvgStage2TemperatureSlope,Sensor5_MoldReleaseTemperature,Sensor1_Stage1StartTime,Sensor1_Stage1EndTime,Sensor1_Stage1Period,Sensor1_AvgStage1PressureSlope,Sensor1_SumStage1Pressure,Sensor1_Stage1EndPressure,Sensor1_Stage2StartTime,Sensor1_Stage2EndTime,Sensor1_Stage2Period,Sensor1_AvgStage2PressureSlope,Sensor1_SumStage2Pressure,Sensor1_Stage3StartTime,Sensor1_Stage3EndTime,Sensor1_Stage3Period,Sensor1_MaxStage3Pressure,Sensor1_MaxStage3PressureTime,Sensor1_SumStage3Pressure,Sensor1_CycleTime,Sensor1_SumPressure,Soft_MoldClampedCycleTime,Soft_MoldBasedCycleTime,Soft_MoldShotInterval,Soft_MoldCompleteCycleTime,Soft_DiffMaxPressure,Soft_DiffIncreasePressureTime,Soft_DiffMoldReleasePressure,OPCUA_CycleTime,OPCUA_MoldClampingTime,OPCUA_MoldReleasingTime,OPCUA_InjectionTime,OPCUA_VPChangeOverDelayTime,OPCUA_HoldingTime,OPCUA_PlastificationTime,OPCUA_VPChangeOverPosition,OPCUA_CusionVolume,OPCUA_EndHoldingPosition,OPCUA_EndPlastificationPosition,OPCUA_Nozzle1Temperature,OPCUA_Nozzle2Temperature,OPCUA_Nozzle3Temperature,OPCUA_Nozzle4Temperature,OPCUA_Nozzle5Temperature,OPCUA_IMMOilTemperature,OPCUA_FallMaterialTemperature,OPCUA_MaxInjectionPressure,OPCUA_VPChangeOverPressure,OPCUA_SumInjectionPressure,OPCUA_SumHoldingPressure,OPCUA_MaxCavityNearGatePressure,OPCUA_MaxCavityFarGatePressure,OPCUA_SumCavityPressure,OPCUA_SumMoldClampingForce,OPCUA_MaxMoldClampingForce,OPCUA_MaxBackPressure,OPCUA_DelayPlastificationTime,OPCUA_InMoldCoolingTemperature,OPCUA_OutMoldCoolingTemperature,OPCUA_MoldCoolingVolume,OPCUA_MoldReleasingPosition2,OPCUA_MoldReleasingPosition3,OPCUA_MoldReleasingPosition4,OPCUA_MoldReleasingPosition5,OPCUA_ScrewSuckBackPosition,OPCUA_ScrewRPM,OPCUA_PartWeight,OPCUA_GateClosingTime,OPCUA_MeltTemperature,OPCUA_MoldTemperature,StartShotSN,EndShotSN,GroupSN,Type
2343,22:49.0,25:12.0,t11,#2-4英吋OY,1.58,16.134099,29.169454,0.049367,-0.014406,0,1.7,17.517634,29.220156,0.057838,-0.015325,0.02,1.67,20.074455,31.450332,0.0531,-0.015457,0.01,0.18,2.07,-0.01267,0.48,5.467353,17.84701,12.379657,0.111473,293.47,1.93,17.84701,63.976044,46.129034,-0.040322,1574.08,64.98989,65.496832,0.506942,0.23,65.040596,2.35,138.84669,2233.96,138.918739,148.838111,17.371032,166.209143,-0.12,-0.050702,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343,2343,2343,1
2344,25:34.5,27:58.4,t11,#2-4英吋OY,1.63,18.074499,31.303038,0.052072,-0.01501,0,1.69,27.346744,36.205805,0.045849,-0.016202,0.01,1.71,22.55938,33.073146,0.051704,-0.016008,0,0.16,2.08,-0.011158,0.68,4.909578,18.887717,13.978139,0.09801,308.19,1.92,18.887717,64.470857,45.58314,-0.038391,1519.14,66.043407,69.797423,3.754016,0.25,66.094092,18.49,139.893451,2189.7,139.962093,148.706223,17.719818,166.426041,-0.06,-4.902767,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344,2344,2344,1
2345,28:21.2,30:45.3,t11,#2-4英吋OY,1.62,17.964251,30.740291,0.052375,-0.014842,0,1.84,21.144355,30.283313,0.059439,-0.016696,0.01,1.65,23.971098,35.205762,0.046868,-0.015761,0,0.57,2.08,-0.011126,0.69,4.919984,18.920727,14.000743,0.097852,316.28,1.92,18.920727,64.465137,45.54441,-0.040181,1508.56,66.037461,67.101902,1.064441,0.25,66.088127,5.28,139.891402,2187.23,139.959698,149.0687,17.78546,166.85416,-0.22,0.456978,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2345,2345,1
2346,31:07.6,33:31.4,t11,#2-4英吋OY,1.58,22.352663,33.990481,0.04619,-0.014921,0,1.67,11.127216,26.026243,0.063398,-0.01458,0.01,1.74,24.106294,33.584486,0.051512,-0.016275,0.01,0.1,2.07,-0.01481,0.22,5.425696,21.05332,15.627624,0.087025,392.2,1.91,21.05332,64.473288,43.419968,-0.042147,1426.32,66.046346,71.373995,5.327649,0.25,66.097092,26.32,139.884023,2185.57,139.959423,149.082477,17.022968,166.105445,-0.09,7.964238,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346,2346,2346,1
2347,33:53.7,36:17.6,t11,#2-4英吋OY,1.65,18.125925,30.741195,0.053675,-0.015115,0,1.71,22.418773,32.973048,0.051558,-0.015898,0.01,1.66,28.652898,37.332167,0.044466,-0.016184,0,0.59,2.07,-0.010948,0.69,5.43042,18.919728,13.489308,0.100821,307.46,1.91,18.919728,64.485171,45.565443,-0.039723,1507.82,66.005517,70.870227,4.86471,0.25,66.056207,23.92,139.901125,2181.95,139.972382,148.847029,17.384093,166.231122,-0.06,-2.231853,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347,2347,2347,1
2348,36:40.1,39:04.0,t11,#2-4英吋OY,1.57,30.209535,40.423749,0.038839,-0.015786,0,1.74,16.290974,28.71239,0.059557,-0.015382,0.03,1.9,29.424714,33.579454,0.052116,-0.017874,0,0.39,2.07,-0.011636,0.61,5.42645,18.365485,12.939035,0.1082,294.48,1.95,18.365485,64.456216,46.090731,-0.040789,1523.97,66.028345,66.586044,0.557699,0.24,66.079046,2.82,139.880191,2185.84,139.967316,148.735339,17.648635,166.383974,-0.17,11.711359,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348,2348,2348,1
2349,39:26.4,41:50.2,t11,#2-4英吋OY,1.63,17.700046,30.782145,0.052953,-0.014939,0,1.7,29.959227,37.783808,0.043935,-0.016551,0.01,1.69,11.867975,26.620853,0.059353,-0.014831,0.01,0.36,2.07,-0.011685,0.61,5.422148,18.908553,13.486405,0.102325,298.07,1.92,18.908553,64.467248,45.558695,-0.034461,1499.12,64.416568,65.481135,1.064567,1.18,64.416568,5.63,139.894909,2165.91,139.967078,148.699979,17.556017,166.255996,-0.07,-7.001663,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,2349,2349,1
2350,42:13.2,44:37.1,t11,#2-4英吋OY,1.56,29.128009,38.806846,0.040199,-0.015434,0,1.72,17.699376,29.779559,0.057087,-0.015531,0.01,1.79,22.938081,32.516229,0.05505,-0.016486,0.02,0.3,2.08,-0.012648,0.5,5.987423,21.053332,15.065909,0.082969,395.19,1.91,21.053332,64.475859,43.422527,-0.042144,1418.03,66.049094,66.556445,0.507351,0.24,66.099847,2.57,139.882491,2188.52,139.948952,148.720545,18.099241,166.819786,-0.16,9.027287,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2350,2350,1
2351,44:59.6,47:23.3,t11,#2-4英吋OY,1.65,20.414187,31.293607,0.049851,-0.014639,0.06,1.43,19.419905,35.654009,0.039828,-0.01362,0.01,1.44,9.306429,27.694568,0.051996,-0.012833,0,0.11,2.02,-0.013723,0.32,5.478226,20.490752,15.012526,0.073272,340.44,1.65,20.490752,64.462189,43.971437,-0.035023,1422.63,66.033017,75.154191,9.121174,0.25,66.083712,45.06,139.908619,2131.71,139.974548,148.612503,17.624339,166.236842,0.22,-4.360402,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351,2351,2351,1
2352,47:45.6,50:09.5,t11,#2-4英吋OY,1.32,9.343241,28.606094,0.037755,-0.011862,0,1.57,23.099361,35.683567,0.043718,-0.014203,0.09,1.45,15.043922,32.499128,0.044617,-0.013502,0,0.19,2.01,-0.012242,0.5,5.471451,20.496337,15.024886,0.075209,336.33,1.67,20.496337,65.007743,44.511406,-0.035946,1438.35,66.022518,88.551315,22.528797,0.25,66.073281,110.35,139.887733,2140.95,139.959845,148.816562,17.35231,166.168872,-0.25,-7.077473,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352,2352,2352,1
